date,price
2016-06-15,579.9
2016-06-17,449.99
2016-06-18,429.99
2016-06-28,527.98
2016-06-29,524.95
2016-06-30,499.95
2016-07-01,503.85
2016-07-02,508.3
2016-07-04,439.99
2016-07-07,439.99
2016-07-08,449.99
2016-07-09,439.99
2016-07-10,429.99
2016-07-11,496.99
2016-07-12,496.97
2016-07-13,494.5
2016-07-14,419.99
2016-07-15,429.99
2016-07-18,458.95
2016-07-19,449.99
2016-07-20,409.99
2016-07-22,439.99
2016-07-23,449.99
2016-07-24,449.5
2016-07-25,409.99
2016-07-26,439.99
2016-07-27,409.99
2016-07-28,429.99
2016-07-29,399.99
2016-08-01,449.99
2016-08-02,439.99
2016-08-07,419.99
2016-08-09,419.99
2016-08-10,409.99
2016-08-11,424.99
2016-08-14,399.99
2016-08-16,422.66
2016-08-17,409.99
2016-08-19,399.99
2016-08-20,427.99
2016-08-21,429.29
2016-08-23,409.95
2016-08-24,427.99
2016-08-25,409.95
2016-08-26,425.86
2016-08-27,409.95
2016-08-28,409.72
2016-08-29,425.86
2016-08-30,417.56
2016-08-31,409.95
2016-09-01,399.99
2016-09-07,428.99
2016-09-08,409.95
2016-09-14,399.99
2016-09-15,397.99
2016-09-25,389.99
2016-09-29,389.99
2016-10-02,389.99
2016-10-14,379.99
2016-10-15,389.99
2016-10-20,399.99
2016-10-22,394.99
2016-10-24,389.99
2016-10-27,379.99
2016-10-28,389.99
2016-11-04,389.99
2016-11-05,384.09
2016-11-07,379.99
2016-11-09,368.69
2016-11-10,383.98
2016-11-16,379.99
2016-11-22,379.99
2016-11-23,369.99
2016-11-28,379.99
2016-12-09,389.99
2016-12-10,379.99
2016-12-11,378.79
2016-12-14,379.99
2016-12-19,379.99
2016-12-28,369.99
2016-12-29,369.99
2017-01-04,379.99
2017-01-05,379.99
2017-01-11,369.99
2017-01-12,389.99
2017-01-18,379.99
2017-01-19,379.99
2017-01-20,375.99
2017-01-25,369.99
2017-01-28,372.99
2017-01-29,377.28
2017-01-30,377.28
2017-01-31,369.99
2017-02-02,369.99
2017-02-06,375.99
2017-02-08,379.99
2017-02-16,369.99
2017-02-23,379.99
2017-03-01,369.99
2017-03-03,354.99
2017-03-04,349.99
2017-03-07,359.49
2017-03-08,369.99
2017-03-10,369.98
2017-03-11,389.99
2017-03-18,379.99
2017-03-20,369.99
2017-03-23,379.99
2017-03-31,359.99
2017-04-01,359.99
2017-04-03,334.99
2017-04-08,369.99
2017-04-11,359.97
2017-04-12,334.99
2017-04-13,359.99
2017-04-19,399.94
2017-04-21,369.99
2017-04-25,339.99
2017-04-27,369.99
2017-04-29,339.99
2017-05-03,379.99
2017-05-04,349.99
2017-05-05,339.99
2017-05-06,363.11
2017-05-07,360.09
2017-05-08,362.53
2017-05-09,360.09
2017-05-10,339.99
2017-05-12,329.99
2017-05-13,359.99
2017-05-18,377.47
2017-05-19,329.99
2017-05-20,349.99
2017-05-22,349.99
2017-05-25,392.43
2017-05-26,379.99
2017-05-28,334.99
2017-06-02,358.45
2017-06-03,389.99
2017-06-04,334.45
2017-06-07,392.43
2017-06-11,409.99
2017-06-13,409.99
2017-06-14,429.99
2017-06-15,438.89
2017-06-16,429.99
2017-06-17,438.89
2017-06-18,429.99
2017-06-19,409.99
2017-06-20,469.99
2017-06-23,479.99
2017-06-24,470.29
2017-06-25,529.7
