date,price
2020-09-18,749.99
2020-10-06,849.99
2020-12-05,999.99
2020-12-10,899.99
2020-12-15,999.99
2020-12-17,899.99
2020-12-19,999.99
2020-12-20,899.99
2020-12-22,909.99
2020-12-24,999.99
2020-12-31,909.99
2021-01-05,899.99
2021-01-06,909.99
2021-01-07,1049.99
2021-01-14,1069.99
2021-01-23,909.99
2021-02-02,1119.99
2021-02-09,949.99
2021-02-18,1139.99
2021-03-01,949.99
2021-03-10,1139.99
2021-03-15,989.99
2021-03-17,1129.99
2021-03-24,989.99
2021-03-26,1119.99
2021-03-28,989.99
2021-03-30,1119.99
2021-04-01,1069.99
2021-04-04,1119.99
2021-04-06,989.99
2021-04-07,1129.99
2021-04-08,1079.99
2021-04-09,1099.99
2021-04-13,899.99
2021-06-17,1799.99
2021-07-03,1779.99
2021-07-30,4399.99
2021-08-29,1584.99
2021-09-03,1649.99
2021-09-08,1962.7
2021-09-09,1961.09
2021-09-11,3599.99
2021-09-17,3799.99
2021-09-18,3599.99
2021-09-27,3799.99
2021-10-03,3599.99
2021-10-09,3799.99
2021-10-10,3599.99
2021-10-12,3799.99
2021-10-13,3599.99
2021-10-14,3799.99
2021-10-19,3599.99
2021-10-22,3799.99
2021-10-24,3599.99
2021-10-25,3799.99
2021-10-26,3727.47
2021-10-27,3799.99
2021-11-20,1549.97
2021-11-21,1549.95
2021-11-22,1544.65
2021-12-17,1599.99
2022-01-20,3718.83
2022-01-23,3712.16
2022-01-29,3705.42
2022-01-31,3705.22
2022-02-02,1599.99
2022-02-15,1571.28
2022-02-16,1599.99
2022-03-10,1349.99
2022-03-11,1499.99
2022-03-12,1349.99
2022-03-13,1599.99
2022-03-14,1349.99
2022-03-15,1249.99
2022-03-30,999.99
2022-04-01,1049.99
2022-04-06,1098.27
2022-04-08,1049.99
2022-04-11,969.99
2022-04-16,969.99
2022-04-18,929.99
2022-04-19,969.99
2022-04-22,969.99
2022-04-29,969.99
2022-04-30,949.99
2022-05-05,849.99
2022-05-11,879.99
2022-05-21,849.99
2022-06-01,799.99
2022-06-02,849.99
2022-06-03,799.99
2022-06-07,799.99
2022-06-09,836.78
2022-06-10,799.99
2022-06-11,849.99
2022-06-12,799.99
2022-06-15,809.99
2022-06-16,799.99
2022-06-21,789.55
2022-06-22,809.99
2022-06-23,779.99
2022-06-29,769.99
2022-07-09,799.99
2022-07-14,788.18
2022-07-15,799.99
2022-07-16,769.99
2022-07-25,769.99
2022-08-02,759.99
2022-08-06,759.99
2022-08-08,759.99
2022-08-12,749.99
2022-08-16,739.99
2022-08-26,699.99
2022-08-28,729.99
2022-09-03,739.99
2022-09-15,739.99
2022-09-16,733.87
2022-09-21,703.87
2022-09-23,729.99
2022-09-27,717.99
2022-09-28,739.99
2022-09-29,717.99
2022-09-30,739.99
2022-10-01,717.99
2022-10-02,717.67
