country_region_code,country_region,sub_region_1,sub_region_2,metro_area,iso_3166_2_code,census_fips_code,place_id,X_axis,retail_and_recreation,grocery_and_pharmacy,parks,transit_stations,workplaces,residential
CA,Canada,,,,,,ChIJ2WrMN9MDDUsRpY9Doiq3aJk,2020-06-21,-17.0,-2.0,149.0,-35.0,-2.0,1.0
CA,Canada,,,,,,ChIJ2WrMN9MDDUsRpY9Doiq3aJk,2020-06-22,-16.0,0.0,119.0,-47.0,-42.0,12.0
CA,Canada,,,,,,ChIJ2WrMN9MDDUsRpY9Doiq3aJk,2020-06-23,-17.0,6.0,95.0,-48.0,-42.0,12.0
CA,Canada,,,,,,ChIJ2WrMN9MDDUsRpY9Doiq3aJk,2020-06-24,-23.0,-8.0,122.0,-49.0,-49.0,15.0
CA,Canada,,,,,,ChIJ2WrMN9MDDUsRpY9Doiq3aJk,2020-06-25,-13.0,7.0,142.0,-44.0,-40.0,12.0
CA,Canada,,,,,,ChIJ2WrMN9MDDUsRpY9Doiq3aJk,2020-06-26,-20.0,1.0,129.0,-42.0,-39.0,11.0
CA,Canada,,,,,,ChIJ2WrMN9MDDUsRpY9Doiq3aJk,2020-06-27,-21.0,-1.0,117.0,-31.0,-8.0,5.0
CA,Canada,,,,,,ChIJ2WrMN9MDDUsRpY9Doiq3aJk,2020-06-28,-17.0,-5.0,153.0,-32.0,-4.0,2.0
CA,Canada,,,,,,ChIJ2WrMN9MDDUsRpY9Doiq3aJk,2020-06-29,-9.0,5.0,137.0,-46.0,-42.0,11.0
CA,Canada,,,,,,ChIJ2WrMN9MDDUsRpY9Doiq3aJk,2020-06-30,-2.0,21.0,133.0,-44.0,-41.0,10.0
CA,Canada,,,,,,ChIJ2WrMN9MDDUsRpY9Doiq3aJk,2020-07-01,-34.0,-16.0,234.0,-55.0,-67.0,16.0
CA,Canada,,,,,,ChIJ2WrMN9MDDUsRpY9Doiq3aJk,2020-07-02,-9.0,11.0,134.0,-46.0,-44.0,11.0
CA,Canada,,,,,,ChIJ2WrMN9MDDUsRpY9Doiq3aJk,2020-07-03,-15.0,6.0,151.0,-45.0,-47.0,12.0
CA,Canada,,,,,,ChIJ2WrMN9MDDUsRpY9Doiq3aJk,2020-07-04,-19.0,-1.0,183.0,-31.0,-8.0,3.0
CA,Canada,,,,,,ChIJ2WrMN9MDDUsRpY9Doiq3aJk,2020-07-05,-13.0,-3.0,190.0,-30.0,-6.0,0.0
CA,Canada,,,,,,ChIJ2WrMN9MDDUsRpY9Doiq3aJk,2020-07-06,-9.0,5.0,156.0,-45.0,-42.0,10.0
CA,Canada,,,,,,ChIJ2WrMN9MDDUsRpY9Doiq3aJk,2020-07-07,-12.0,6.0,136.0,-46.0,-42.0,11.0
CA,Canada,,,,,,ChIJ2WrMN9MDDUsRpY9Doiq3aJk,2020-07-08,-12.0,5.0,116.0,-46.0,-41.0,12.0
CA,Canada,,,,,,ChIJ2WrMN9MDDUsRpY9Doiq3aJk,2020-07-09,-11.0,6.0,136.0,-45.0,-40.0,11.0
CA,Canada,,,,,,ChIJ2WrMN9MDDUsRpY9Doiq3aJk,2020-07-10,-18.0,1.0,136.0,-44.0,-40.0,11.0
CA,Canada,,,,,,ChIJ2WrMN9MDDUsRpY9Doiq3aJk,2020-07-11,-20.0,-2.0,97.0,-37.0,-7.0,5.0
CA,Canada,,,,,,ChIJ2WrMN9MDDUsRpY9Doiq3aJk,2020-07-12,-12.0,-2.0,169.0,-31.0,-5.0,1.0
CA,Canada,,,,,,ChIJ2WrMN9MDDUsRpY9Doiq3aJk,2020-07-13,-10.0,3.0,150.0,-46.0,-42.0,10.0
CA,Canada,,,,,,ChIJ2WrMN9MDDUsRpY9Doiq3aJk,2020-07-14,-11.0,5.0,165.0,-46.0,-41.0,11.0
CA,Canada,,,,,,ChIJ2WrMN9MDDUsRpY9Doiq3aJk,2020-07-15,-10.0,5.0,159.0,-45.0,-40.0,10.0
CA,Canada,,,,,,ChIJ2WrMN9MDDUsRpY9Doiq3aJk,2020-07-16,-11.0,5.0,114.0,-47.0,-40.0,11.0
CA,Canada,,,,,,ChIJ2WrMN9MDDUsRpY9Doiq3aJk,2020-07-17,-15.0,4.0,141.0,-44.0,-40.0,10.0
CA,Canada,,,,,,ChIJ2WrMN9MDDUsRpY9Doiq3aJk,2020-07-18,-18.0,1.0,193.0,-29.0,-6.0,2.0
CA,Canada,,,,,,ChIJ2WrMN9MDDUsRpY9Doiq3aJk,2020-07-19,-15.0,-4.0,154.0,-34.0,-7.0,1.0
CA,Canada,,,,,,ChIJ2WrMN9MDDUsRpY9Doiq3aJk,2020-07-20,-7.0,7.0,183.0,-45.0,-43.0,10.0
CA,Canada,,,,,,ChIJ2WrMN9MDDUsRpY9Doiq3aJk,2020-07-21,-10.0,7.0,189.0,-46.0,-43.0,10.0
CA,Canada,,,,,,ChIJ2WrMN9MDDUsRpY9Doiq3aJk,2020-07-22,-12.0,4.0,134.0,-47.0,-42.0,11.0
CA,Canada,,,,,,ChIJ2WrMN9MDDUsRpY9Doiq3aJk,2020-07-23,-10.0,6.0,157.0,-46.0,-41.0,11.0
CA,Canada,,,,,,ChIJ2WrMN9MDDUsRpY9Doiq3aJk,2020-07-24,-17.0,2.0,162.0,-44.0,-41.0,10.0
CA,Canada,,,,,,ChIJ2WrMN9MDDUsRpY9Doiq3aJk,2020-07-25,-18.0,-1.0,201.0,-29.0,-6.0,2.0
CA,Canada,,,,,,ChIJ2WrMN9MDDUsRpY9Doiq3aJk,2020-07-26,-12.0,-3.0,191.0,-31.0,-6.0,0.0
CA,Canada,,,,,,ChIJ2WrMN9MDDUsRpY9Doiq3aJk,2020-07-27,-10.0,4.0,145.0,-47.0,-45.0,11.0
CA,Canada,,,,,,ChIJ2WrMN9MDDUsRpY9Doiq3aJk,2020-07-28,-10.0,7.0,182.0,-47.0,-43.0,10.0
CA,Canada,,,,,,ChIJ2WrMN9MDDUsRpY9Doiq3aJk,2020-07-29,-9.0,7.0,157.0,-45.0,-43.0,11.0
CA,Canada,,,,,,ChIJ2WrMN9MDDUsRpY9Doiq3aJk,2020-07-30,-7.0,9.0,171.0,-45.0,-43.0,10.0
CA,Canada,,,,,,ChIJ2WrMN9MDDUsRpY9Doiq3aJk,2020-07-31,-13.0,7.0,174.0,-41.0,-43.0,9.0
CA,Canada,,,,,,ChIJ2WrMN9MDDUsRpY9Doiq3aJk,2020-08-01,-17.0,0.0,211.0,-28.0,-9.0,1.0
CA,Canada,,,,,,ChIJ2WrMN9MDDUsRpY9Doiq3aJk,2020-08-02,-13.0,-4.0,151.0,-36.0,-11.0,1.0
CA,Canada,,,,,,ChIJ2WrMN9MDDUsRpY9Doiq3aJk,2020-08-03,-17.0,-8.0,209.0,-54.0,-66.0,14.0
CA,Canada,,,,,,ChIJ2WrMN9MDDUsRpY9Doiq3aJk,2020-08-04,-12.0,5.0,107.0,-48.0,-44.0,11.0
CA,Canada,,,,,,ChIJ2WrMN9MDDUsRpY9Doiq3aJk,2020-08-05,-7.0,8.0,164.0,-43.0,-42.0,10.0
CA,Canada,,,,,,ChIJ2WrMN9MDDUsRpY9Doiq3aJk,2020-08-06,-8.0,6.0,176.0,-44.0,-42.0,10.0
CA,Canada,,,,,,ChIJ2WrMN9MDDUsRpY9Doiq3aJk,2020-08-07,-16.0,0.0,155.0,-43.0,-41.0,9.0
CA,Canada,,,,,,ChIJ2WrMN9MDDUsRpY9Doiq3aJk,2020-08-08,-16.0,-2.0,197.0,-29.0,-6.0,1.0
CA,Canada,,,,,,ChIJ2WrMN9MDDUsRpY9Doiq3aJk,2020-08-09,-11.0,-4.0,187.0,-30.0,-6.0,0.0
CA,Canada,,,,,,ChIJ2WrMN9MDDUsRpY9Doiq3aJk,2020-08-10,-8.0,2.0,169.0,-46.0,-42.0,9.0
CA,Canada,,,,,,ChIJ2WrMN9MDDUsRpY9Doiq3aJk,2020-08-11,-11.0,3.0,147.0,-47.0,-41.0,10.0
CA,Canada,,,,,,ChIJ2WrMN9MDDUsRpY9Doiq3aJk,2020-08-12,-9.0,4.0,170.0,-44.0,-41.0,9.0
CA,Canada,,,,,,ChIJ2WrMN9MDDUsRpY9Doiq3aJk,2020-08-13,-8.0,4.0,178.0,-44.0,-41.0,9.0
CA,Canada,,,,,,ChIJ2WrMN9MDDUsRpY9Doiq3aJk,2020-08-14,-14.0,1.0,164.0,-42.0,-40.0,9.0
CA,Canada,,,,,,ChIJ2WrMN9MDDUsRpY9Doiq3aJk,2020-08-15,-15.0,-1.0,202.0,-28.0,-6.0,1.0
CA,Canada,,,,,,ChIJ2WrMN9MDDUsRpY9Doiq3aJk,2020-08-16,-10.0,-3.0,188.0,-30.0,-7.0,-1.0
CA,Canada,,,,,,ChIJ2WrMN9MDDUsRpY9Doiq3aJk,2020-08-17,-10.0,1.0,139.0,-47.0,-42.0,9.0
CA,Canada,,,,,,ChIJ2WrMN9MDDUsRpY9Doiq3aJk,2020-08-18,-10.0,3.0,153.0,-46.0,-40.0,10.0
CA,Canada,,,,,,ChIJ2WrMN9MDDUsRpY9Doiq3aJk,2020-08-19,-10.0,2.0,155.0,-44.0,-40.0,9.0
CA,Canada,,,,,,ChIJ2WrMN9MDDUsRpY9Doiq3aJk,2020-08-20,-7.0,4.0,143.0,-44.0,-40.0,9.0
CA,Canada,,,,,,ChIJ2WrMN9MDDUsRpY9Doiq3aJk,2020-08-21,-15.0,0.0,125.0,-43.0,-39.0,9.0
CA,Canada,,,,,,ChIJ2WrMN9MDDUsRpY9Doiq3aJk,2020-08-22,-15.0,-2.0,184.0,-28.0,-6.0,1.0
CA,Canada,,,,,,ChIJ2WrMN9MDDUsRpY9Doiq3aJk,2020-08-23,-10.0,-3.0,169.0,-30.0,-5.0,0.0
CA,Canada,,,,,,ChIJ2WrMN9MDDUsRpY9Doiq3aJk,2020-08-24,-9.0,0.0,134.0,-46.0,-41.0,9.0
CA,Canada,,,,,,ChIJ2WrMN9MDDUsRpY9Doiq3aJk,2020-08-25,-10.0,4.0,145.0,-45.0,-39.0,9.0
CA,Canada,,,,,,ChIJ2WrMN9MDDUsRpY9Doiq3aJk,2020-08-26,-9.0,2.0,126.0,-44.0,-39.0,9.0
CA,Canada,,,,,,ChIJ2WrMN9MDDUsRpY9Doiq3aJk,2020-08-27,-7.0,4.0,134.0,-43.0,-38.0,9.0
CA,Canada,,,,,,ChIJ2WrMN9MDDUsRpY9Doiq3aJk,2020-08-28,-14.0,0.0,134.0,-41.0,-38.0,8.0
CA,Canada,,,,,,ChIJ2WrMN9MDDUsRpY9Doiq3aJk,2020-08-29,-16.0,-2.0,97.0,-33.0,-7.0,3.0
CA,Canada,,,,,,ChIJ2WrMN9MDDUsRpY9Doiq3aJk,2020-08-30,-7.0,0.0,152.0,-28.0,-5.0,0.0
CA,Canada,,,,,,ChIJ2WrMN9MDDUsRpY9Doiq3aJk,2020-08-31,-7.0,3.0,131.0,-42.0,-39.0,8.0
CA,Canada,,,,,,ChIJ2WrMN9MDDUsRpY9Doiq3aJk,2020-09-01,-8.0,5.0,122.0,-42.0,-39.0,9.0
CA,Canada,,,,,,ChIJ2WrMN9MDDUsRpY9Doiq3aJk,2020-09-02,-10.0,1.0,88.0,-44.0,-39.0,10.0
CA,Canada,,,,,,ChIJ2WrMN9MDDUsRpY9Doiq3aJk,2020-09-03,-8.0,3.0,138.0,-41.0,-38.0,8.0
CA,Canada,,,,,,ChIJ2WrMN9MDDUsRpY9Doiq3aJk,2020-09-04,-11.0,4.0,134.0,-39.0,-38.0,7.0
CA,Canada,,,,,,ChIJ2WrMN9MDDUsRpY9Doiq3aJk,2020-09-05,-13.0,1.0,163.0,-28.0,-9.0,1.0
CA,Canada,,,,,,ChIJ2WrMN9MDDUsRpY9Doiq3aJk,2020-09-06,-2.0,2.0,212.0,-28.0,-8.0,-1.0
CA,Canada,,,,,,ChIJ2WrMN9MDDUsRpY9Doiq3aJk,2020-09-07,-33.0,-29.0,146.0,-60.0,-77.0,17.0
CA,Canada,,,,,,ChIJ2WrMN9MDDUsRpY9Doiq3aJk,2020-09-08,-9.0,11.0,81.0,-44.0,-39.0,9.0
CA,Canada,,,,,,ChIJ2WrMN9MDDUsRpY9Doiq3aJk,2020-09-09,-12.0,2.0,84.0,-44.0,-37.0,9.0
CA,Canada,,,,,,ChIJ2WrMN9MDDUsRpY9Doiq3aJk,2020-09-10,-10.0,2.0,96.0,-43.0,-37.0,9.0
CA,Canada,,,,,,ChIJ2WrMN9MDDUsRpY9Doiq3aJk,2020-09-11,-14.0,-1.0,107.0,-41.0,-35.0,8.0
CA,Canada,,,,,,ChIJ2WrMN9MDDUsRpY9Doiq3aJk,2020-09-12,-12.0,0.0,133.0,-29.0,-4.0,2.0
CA,Canada,,,,,,ChIJ2WrMN9MDDUsRpY9Doiq3aJk,2020-09-13,-12.0,-3.0,77.0,-36.0,-6.0,2.0
CA,Canada,,,,,,ChIJ2WrMN9MDDUsRpY9Doiq3aJk,2020-09-14,-11.0,-2.0,78.0,-45.0,-34.0,9.0
CA,Canada,,,,,,ChIJ2WrMN9MDDUsRpY9Doiq3aJk,2020-09-15,-11.0,1.0,80.0,-45.0,-33.0,9.0
CA,Canada,,,,,,ChIJ2WrMN9MDDUsRpY9Doiq3aJk,2020-09-16,-13.0,-3.0,90.0,-43.0,-34.0,9.0
CA,Canada,,,,,,ChIJ2WrMN9MDDUsRpY9Doiq3aJk,2020-09-17,-12.0,-2.0,89.0,-44.0,-34.0,9.0
CA,Canada,,,,,,ChIJ2WrMN9MDDUsRpY9Doiq3aJk,2020-09-18,-14.0,-3.0,74.0,-43.0,-32.0,9.0
CA,Canada,,,,,,ChIJ2WrMN9MDDUsRpY9Doiq3aJk,2020-09-19,-13.0,-1.0,102.0,-33.0,-4.0,3.0
CA,Canada,,,,,,ChIJ2WrMN9MDDUsRpY9Doiq3aJk,2020-09-20,-8.0,-1.0,133.0,-33.0,-4.0,1.0
CA,Canada,,,,,,ChIJ2WrMN9MDDUsRpY9Doiq3aJk,2020-09-21,-13.0,-2.0,85.0,-46.0,-35.0,9.0
CA,Canada,,,,,,ChIJ2WrMN9MDDUsRpY9Doiq3aJk,2020-09-22,-15.0,-1.0,83.0,-46.0,-34.0,9.0
CA,Canada,,,,,,ChIJ2WrMN9MDDUsRpY9Doiq3aJk,2020-09-23,-17.0,-3.0,65.0,-47.0,-33.0,10.0
CA,Canada,,,,,,ChIJ2WrMN9MDDUsRpY9Doiq3aJk,2020-09-24,-15.0,-1.0,65.0,-46.0,-32.0,10.0
CA,Canada,,,,,,ChIJ2WrMN9MDDUsRpY9Doiq3aJk,2020-09-25,-17.0,-3.0,73.0,-45.0,-32.0,9.0
CA,Canada,,,,,,ChIJ2WrMN9MDDUsRpY9Doiq3aJk,2020-09-26,-14.0,0.0,113.0,-35.0,-2.0,3.0
CA,Canada,,,,,,ChIJ2WrMN9MDDUsRpY9Doiq3aJk,2020-09-27,-11.0,-1.0,123.0,-36.0,-3.0,2.0
CA,Canada,,,,,,ChIJ2WrMN9MDDUsRpY9Doiq3aJk,2020-09-28,-16.0,-2.0,67.0,-47.0,-33.0,9.0
CA,Canada,,,,,,ChIJ2WrMN9MDDUsRpY9Doiq3aJk,2020-09-29,-16.0,0.0,52.0,-48.0,-32.0,10.0
CA,Canada,,,,,,ChIJ2WrMN9MDDUsRpY9Doiq3aJk,2020-09-30,-15.0,0.0,32.0,-47.0,-33.0,10.0
CA,Canada,,,,,,ChIJ2WrMN9MDDUsRpY9Doiq3aJk,2020-10-01,-15.0,2.0,52.0,-47.0,-31.0,10.0
CA,Canada,,,,,,ChIJ2WrMN9MDDUsRpY9Doiq3aJk,2020-10-02,-20.0,-3.0,36.0,-46.0,-30.0,11.0
CA,Canada,,,,,,ChIJ2WrMN9MDDUsRpY9Doiq3aJk,2020-10-03,-16.0,0.0,83.0,-36.0,-6.0,5.0
CA,Canada,,,,,,ChIJ2WrMN9MDDUsRpY9Doiq3aJk,2020-10-04,-16.0,-2.0,59.0,-41.0,-9.0,4.0
CA,Canada,,,,,,ChIJ2WrMN9MDDUsRpY9Doiq3aJk,2020-10-05,-17.0,-1.0,53.0,-47.0,-33.0,10.0
CA,Canada,,,,,,ChIJ2WrMN9MDDUsRpY9Doiq3aJk,2020-10-06,-18.0,1.0,57.0,-47.0,-32.0,10.0
CA,Canada,,,,,,ChIJ2WrMN9MDDUsRpY9Doiq3aJk,2020-10-07,-20.0,-2.0,29.0,-49.0,-32.0,11.0
CA,Canada,,,,,,ChIJ2WrMN9MDDUsRpY9Doiq3aJk,2020-10-08,-16.0,2.0,43.0,-47.0,-31.0,10.0
CA,Canada,,,,,,ChIJ2WrMN9MDDUsRpY9Doiq3aJk,2020-10-09,-19.0,3.0,43.0,-46.0,-32.0,11.0
CA,Canada,,,,,,ChIJ2WrMN9MDDUsRpY9Doiq3aJk,2020-10-10,-21.0,3.0,71.0,-39.0,-8.0,6.0
CA,Canada,,,,,,ChIJ2WrMN9MDDUsRpY9Doiq3aJk,2020-10-11,-21.0,-2.0,81.0,-43.0,-10.0,3.0
CA,Canada,,,,,,ChIJ2WrMN9MDDUsRpY9Doiq3aJk,2020-10-12,-43.0,-29.0,107.0,-66.0,-77.0,20.0
CA,Canada,,,,,,ChIJ2WrMN9MDDUsRpY9Doiq3aJk,2020-10-13,-22.0,-2.0,29.0,-49.0,-33.0,11.0
CA,Canada,,,,,,ChIJ2WrMN9MDDUsRpY9Doiq3aJk,2020-10-14,-20.0,-2.0,45.0,-47.0,-32.0,11.0
CA,Canada,,,,,,ChIJ2WrMN9MDDUsRpY9Doiq3aJk,2020-10-15,-20.0,-3.0,22.0,-49.0,-31.0,12.0
CA,Canada,,,,,,ChIJ2WrMN9MDDUsRpY9Doiq3aJk,2020-10-16,-22.0,-4.0,14.0,-48.0,-30.0,12.0
CA,Canada,,,,,,ChIJ2WrMN9MDDUsRpY9Doiq3aJk,2020-10-17,-18.0,-1.0,59.0,-38.0,-6.0,7.0
CA,Canada,,,,,,ChIJ2WrMN9MDDUsRpY9Doiq3aJk,2020-10-18,-19.0,-5.0,45.0,-43.0,-9.0,6.0
CA,Canada,,,,,,ChIJ2WrMN9MDDUsRpY9Doiq3aJk,2020-10-19,-22.0,-7.0,6.0,-51.0,-33.0,12.0
CA,Canada,,,,,,ChIJ2WrMN9MDDUsRpY9Doiq3aJk,2020-10-20,-19.0,0.0,29.0,-49.0,-31.0,11.0
CA,Canada,,,,,,ChIJ2WrMN9MDDUsRpY9Doiq3aJk,2020-10-21,-22.0,-4.0,12.0,-49.0,-31.0,12.0
CA,Canada,,,,,,ChIJ2WrMN9MDDUsRpY9Doiq3aJk,2020-10-22,-19.0,-2.0,28.0,-47.0,-31.0,12.0
CA,Canada,,,,,,ChIJ2WrMN9MDDUsRpY9Doiq3aJk,2020-10-23,-22.0,-5.0,41.0,-46.0,-31.0,12.0
CA,Canada,,,,,,ChIJ2WrMN9MDDUsRpY9Doiq3aJk,2020-10-24,-19.0,0.0,36.0,-39.0,-6.0,7.0
CA,Canada,,,,,,ChIJ2WrMN9MDDUsRpY9Doiq3aJk,2020-10-25,-18.0,-4.0,42.0,-42.0,-9.0,5.0
CA,Canada,,,,,,ChIJ2WrMN9MDDUsRpY9Doiq3aJk,2020-10-26,-21.0,-7.0,5.0,-50.0,-32.0,12.0
CA,Canada,,,,,,ChIJ2WrMN9MDDUsRpY9Doiq3aJk,2020-10-27,-22.0,-3.0,6.0,-49.0,-31.0,12.0
CA,Canada,,,,,,ChIJ2WrMN9MDDUsRpY9Doiq3aJk,2020-10-28,-19.0,-1.0,17.0,-47.0,-30.0,11.0
CA,Canada,,,,,,ChIJ2WrMN9MDDUsRpY9Doiq3aJk,2020-10-29,-17.0,0.0,8.0,-49.0,-30.0,11.0
CA,Canada,,,,,,ChIJ2WrMN9MDDUsRpY9Doiq3aJk,2020-10-30,-20.0,1.0,2.0,-47.0,-29.0,11.0
CA,Canada,,,,,,ChIJ2WrMN9MDDUsRpY9Doiq3aJk,2020-10-31,-19.0,4.0,36.0,-35.0,-5.0,6.0
CA,Canada,,,,,,ChIJ2WrMN9MDDUsRpY9Doiq3aJk,2020-11-01,-21.0,-5.0,8.0,-44.0,-11.0,6.0
CA,Canada,,,,,,ChIJ2WrMN9MDDUsRpY9Doiq3aJk,2020-11-02,-22.0,-7.0,1.0,-51.0,-32.0,11.0
CA,Canada,,,,,,ChIJ2WrMN9MDDUsRpY9Doiq3aJk,2020-11-03,-23.0,-5.0,-1.0,-51.0,-31.0,12.0
CA,Canada,,,,,,ChIJ2WrMN9MDDUsRpY9Doiq3aJk,2020-11-04,-23.0,-6.0,18.0,-49.0,-31.0,12.0
CA,Canada,,,,,,ChIJ2WrMN9MDDUsRpY9Doiq3aJk,2020-11-05,-20.0,-4.0,30.0,-49.0,-30.0,12.0
CA,Canada,,,,,,ChIJ2WrMN9MDDUsRpY9Doiq3aJk,2020-11-06,-22.0,-4.0,29.0,-47.0,-29.0,12.0
