timestamp,regularPrice_laptop,salePricelaptop,item_laptop,orderable_laptop,onSale_laptop,sale_start_date
2021-06-08,1949.99,1949.99,"Dell - XPS 13.4"" OLED 3.5K Touchscreen Laptop - Intel Evo Platform Intel Core i7 - 16GB - Intel Iris Xe - 512GB SSD - White",SoldOut,False,2021-04-10
2021-06-08,1999.99,1999.99,"Acer - CN515-71P 15.6"" Laptop - Intel Core i7 - 32 GB Memory - NVIDIA Quadro T1000 - 512 GB SSD - Black",SoldOut,False,2021-04-10
2021-06-08,999.99,999.99,"Acer - CP713-2W 13.5"" Touch-Screen Chromebook - Intel Core i7 - 16 GB Memory - 128 GB SSD - Steel Gray",SoldOut,False,2021-04-10
2021-06-08,1099.99,1099.99,"Acer - Spin 5 SP513-54N 13.5"" Laptop - Intel Core i5 - 8 GB Memory - 256 GB SSD - Steel Gray",Available,False,2021-04-10
2021-06-08,699.99,699.99,"Dell - Vostro 14 3000 14"" Laptop - Intel Core i5 - 8 GB Memory - 1 TB HDD + 256 GB SSD - Black Accent",Available,False,2021-04-03
2021-06-08,659.99,659.99,"MSI - Modern 14"" Ultrabook Laptop - i3 1115G4 - 8GB Memory - Intel Iris Xe - 512GB Solid State Drive - Blue Stone",SoldOut,False,2021-04-10
2021-06-08,659.99,659.99,"MSI - Modern 14"" Ultrabook Laptop - i3 1115G4 - 8GB Memory - Intel Iris Xe - 512GB Solid State Drive - Carbon Gray",Available,False,2021-04-10
2021-06-08,659.99,659.99,"MSI - Modern 14"" Ultrabook Laptop - i3 1115G4 - 8GB Memory - Intel Iris Xe - 512GB Solid State Drive - Beige Mousse",SoldOut,False,2021-04-10
2021-06-08,579.99,579.99,"Dell - Inspiron 15.6"" Laptop - Intel Core i5  - 12GB Memory - 256GB Solid State Drive - Black",Available,False,2021-05-10
2021-06-08,319.99,319.99,"HP - 14"" Chromebook - Intel Celetron N4000 - 4GB - 32GB eMMC",SoldOut,False,2021-04-09
2021-06-08,319.99,319.99,"HP - 14"" Chromebook - Intel Celeron  N4000 - 4GB - 32GB eMMC",Available,False,2021-04-09
2021-06-08,319.99,319.99,"HP - 14"" Chromebook - Intel Celeron N4000 - 4GB - 32GB eMMC",Available,False,2021-04-09
2021-06-08,699.99,699.99,"ASUS - Zenbook 14"" Laptop - AMD Ryzen 5 - 8GB Memory - NVIDIA GeForce MX450 - 256GB SSD - Light Grey",Available,False,2021-06-06
2021-06-08,1399.99,1399.99,"ADATA - XPG Xenia Xe, 15.6-inch Full HD Laptop, Intel® Core TM i5-1135G7 1TB SSD, 8GB memory, NVMe - Silver",SoldOut,False,2021-04-14
2021-06-08,1599.99,1599.99,"ADATA - XPG Xenia Xe, 15.6-inch Full HD Laptop, Intel® Core TM i7-1165G7  1TB SSD, 16GB memory, NVMe - Silver",Available,False,2021-04-14
2021-06-08,729.99,729.99,"Dell - Inspiron 5000  15.6"" Laptop - Intel Core i5 - 8GB Memory - 512GB Solid State Drive - Silver",SoldOut,False,2021-04-29
2021-06-08,999.99,999.99,"Dell - Inspiron 5000  15.6"" Touch-Screen Laptop - Intel Core i7 - 16GB Memory - NVIDIA GeForce MX450 - 512GB Solid State Drive - Silver",SoldOut,False,2021-04-29
2021-06-08,779.99,779.99,"Dell - Inspiron 5000  15.6"" Laptop - Intel Core i5 - 12GB Memory - 512GB Solid State Drive - Silver",SoldOut,False,2021-04-29
2021-06-08,829.99,829.99,"Dell - Inspiron 5000  15.6"" Laptop - Intel Core i7 - 8GB Memory - 512GB Solid State Drive - Silver",SoldOut,False,2021-04-29
2021-06-08,1359.99,1359.99,"Dell - G3 15.6"" Gaming Laptop - Intel Core i7 - 16GB Memory - NVIDIA RTX 2060 - 512GB SSD - Black",SoldOut,False,2021-04-29
2021-06-08,779.99,779.99,"Dell - Inspiron 5000 2-in-1 14.0"" FHD Touch-Screen Laptop - Intel Core i5 - 8GB Memory - 256GB Solid State Drive - Silver",SoldOut,False,2021-04-29
2021-06-08,929.99,929.99,"Dell - Inspiron 5000 2-in-1 14.0"" FHD Touch-Screen Laptop - Intel Core i7 - 8GB Memory - 512GB Solid State Drive - Silver",SoldOut,False,2021-04-29
2021-06-08,2499.99,2499.99,"Dell - XPS 9310 13.4"" UHD+ Touch Laptop- Intel Evo Platform Core i7 - 32GB Memory - 2TB Solid State Drive - Silver",SoldOut,False,2021-04-29
2021-06-08,549.99,549.99,"Lenovo Ideapad 3 15.6"" Touch Screen Laptop - Intel Core i3 - 8GB Memory - 256GB SSD - Almond",SoldOut,False,2021-06-01
2021-06-08,509.99,509.99,"HP - 15.6"" Laptop Intel Core i3 - 8GB Memory - 256GB SSD - Natural Silver",Available,False,2021-05-09
2021-06-08,609.99,609.99,"HP - 15.6"" Laptop Intel Core i5 - 8GB Memory - 256GB SSD - Natural Silver",SoldOut,False,2021-05-09
2021-06-08,599.99,599.99,"HP - 17.3"" Laptop - Intel Core i5 - 8GB Mmeory - 256GB SSD - Natural Silver",Available,False,2021-05-09
2021-06-08,549.99,534.99,"HP - 17.3"" Touch-Screen Laptop - AMD Athlon Gold 3150U - 8GB Memory - 512GB  SSD",SoldOut,True,2021-05-03
2021-06-08,989.99,974.99,"HP - ENVY x360  2-in-1  15.6"" Touch-Screen Laptop - Intel Core  i7-1165G7 - 12GB Memory - 256GB SSD",SoldOut,True,2021-05-03
2021-06-08,1799.99,1799.99,"MSI - Prestige 15.6"" 4K UHD Laptop - Intel Core i7-10710U - 32GB Memory - 1TB Solid State Drive - Windows 10 Pro - Gray with Blue Diamond cut",SoldOut,False,2021-04-29
2021-06-08,1969.0,1969.0,"Lenovo - 14"" ThinkPad P14s Gen 2 Laptop - 16GB Memory - Intel Core i7-1165G7 - 512GB SSD - Black",SoldOut,False,2021-04-30
2021-06-08,1969.0,1969.0,"Lenovo - 15.6"" ThinkPad P15s Gen 2 Laptop - 16GB Memory - Intel Core i7-1165G7 - 512GB SSD - Black",SoldOut,False,2021-04-30
2021-06-08,1999.0,1999.0,"Lenovo - 15.6"" ThinkPad P15s Gen 2 Laptop - 16GB Memory - Intel Core i7-1185G7 - 512GB SSD - Black",SoldOut,False,2021-04-30
2021-06-08,1549.0,1549.0,"Lenovo - 14"" ThinkPad P14s Gen 1 Laptop - 8GB Memory - AMD Ryzen 7 PRO 4750U - 512GB SSD - Black",Available,False,2021-04-30
2021-06-08,1919.0,1919.0,"Lenovo - 15.6"" ThinkPad P15s Gen2 Laptop - 16GB Memory - Intel Core i7-1165G7 - 512GB SSD - Black",SoldOut,False,2021-04-30
2021-06-08,339.99,339.99,"Lenovo Ideapad 3 14"" Laptop - Intel Pentium Silver N5030 - 4GB Memory - 128GB SSD - Platinum Grey",ComingSoon,False,2021-06-01
2021-06-08,399.99,399.99,Geo - GeoBook 240 14.1-inch FHD Laptop - Intel Pentium Silver Quad Core Processor - 8GB Memory - 128GB SSD - Black,ComingSoon,False,2021-05-30
2021-06-08,259.99,259.99,Geo - GeoBook 120 Minecraft Edition 12.5-inch HD Laptop - Intel Celeron Quad Core Processor - 4GB Memory - 64GB eMMC - Minecraft Green,Available,False,2021-05-30
2021-06-08,239.99,239.99,Geo - GeoBook 120 12.5-inch HD Laptop - Intel Celeron Dual Core Processor - 4GB Memory - 64GB eMMC - Purple,ComingSoon,False,2021-05-30
2021-06-08,239.99,239.99,Geo - GeoBook 120 12.5-inch HD Laptop - Intel Celeron Dual Core Processor - 4GB Memory - 64GB eMMC - Blue,ComingSoon,False,2021-05-30
2021-06-08,239.99,239.99,Geo - GeoBook 120 12.5-inch HD Laptop - Intel Celeron Quad Core Processor - 4GB Memory - 64GB eMMC - Pink,ComingSoon,False,2021-05-30
2021-06-08,1349.99,1249.99,"MSI - Summit B15 15.6"" Touch Laptop, i7-1165G7, 16GB, 1TB,  Win10 Pro - Ink Black",SoldOut,True,2021-05-17
2021-06-08,599.99,599.99,"HP - 17.3"" Touch-Screen Laptop - Intel Core i3 - 1125G4 - 8GB Memory - 512GB SSD - Natural silver",SoldOut,False,2021-05-24
2021-06-07,999.99,999.99,"MacBook Air 13.3"" Laptop - Apple M1 chip - 8GB Memory - 256GB SSD (Latest Model) - Space Gray",Available,False,2020-11-10
2021-06-07,1249.99,1249.99,"MacBook Air 13.3"" Laptop - Apple M1 chip - 8GB Memory - 512GB SSD (Latest Model) - Space Gray",Available,False,2020-11-10
2021-06-07,1299.0,1299.0,"HP - ProBook 650 G5 Notebook PC - 15.6"" Display - 8 GB RAM - 256 GB SSD",SoldOut,False,2020-06-15
2021-06-07,349.0,349.0,Lenovo - 14e Chromebook Multi-Touch,Available,False,2020-07-01
2021-06-07,1999.99,1999.99,"Acer - Swift 7 14"" Touchscreen Notebook - i7-8500Y - 16GB Memory - UHD Graphics 615 - 512GB Solid State Drive",SoldOut,False,2020-10-27
2021-06-07,929.0,929.0,"Lenovo - 15.6"" ThinkPad E15 Laptop - 8GB Memory - Intel Core i7 - 500GB Hard Drive",Available,False,2020-08-26
2021-06-07,849.99,849.99,ASUS - ExpertBook 14 ”Laptop i5-8265U 8GB 256GB  + TPM - Slab Gray,Available,False,2020-07-12
2021-06-07,1149.99,1149.99,"Acer - TravelMate P6 14""Laptop - Intel Core i5-8250U - 8G Memory - 256GB Solid Stste Drive - W10Pro",Available,False,2021-04-10
2021-06-07,879.0,879.0,"Lenovo - 14"" ThinkPad E14 Laptop -8GB Memory - Intel Core i7 - 500GB  Hard Drive",Available,False,2020-08-26
2021-06-07,344.0,344.0,HP - ProBook x360 11 G5 EE Notebook - 4 GB Memory - 64 GB eMMC Storage,Available,False,2021-01-20
2021-06-07,729.99,729.99,"Dell - Inspiron 14 7000 2-in-1 - 14"" Touch Screen Laptop - AMD Ryzen 5 - 8GB Memory - 256GB SSD - Sandstorm",Available,False,2020-06-19
2021-06-07,929.99,929.99,"Dell - Inspiron 14 7000 2-in-1 - 14"" Touch-Screen Laptop - AMD Ryzen 7 - 16GB Memory - 512GB SSD - Sandstorm",Available,False,2020-06-19
2021-06-07,1149.99,1034.99,"Dell - Inspiron 15 7000 2-in-1 15.6"" Touch-Screen Laptop - Intel Core i7 - 16GB Memory - 512GB SSD + 32GB Intel Optane - silver",SoldOut,True,2020-06-19
2021-06-07,1099.0,1099.0,"Apple - Macbook Air With Retina True Tone Display - 13.3"" - Core i5 - 8 GB RAM - 256 GB SSD",SoldOut,False,2020-06-22
2021-06-07,1299.0,1299.0,"Apple - Macbook Air With Retina True Tone Display - 13.3"" - CORE i5 - 16 GB RAM - 256 GB SSD",SoldOut,False,2020-06-22
2021-06-07,779.99,779.99,"Dell - Inspiron 2-in-1 14"" Touch-Screen Laptop - Intel Core i5 - 8GB Memory - 256GB SSD - Titan Gray",SoldOut,False,2020-07-17
2021-06-07,889.99,889.99,"Dell - Inspiron 2-in-1 14"" Touch-Screen Laptop - Intel Core i7 - 8GB Memory - 256GB SSD - Titan Gray",SoldOut,False,2020-07-17
2021-06-07,999.99,999.99,"ASUS - Chromebook Flip C436 2-in-1 14"" Touchscreen FHD Laptop - i5-10210U 16GB 512GB - Wi-Fi 6  Magnesium Alloy - White - White",Available,False,2020-09-18
2021-06-07,969.99,969.99,"Dell - Latitude 3000 13.3"" Laptop - Intel Core i5 - 8 GB Memory - 256 GB SSD - Black",Available,False,2020-12-24
2021-06-07,2259.0,2259.0,"HP Elite Dragonfly Notebook PC - 13.3"" Display - 16 GB RAM - 512 GB SSD",Available,False,2020-06-15
2021-06-07,949.99,949.99,"Samsung - Galaxy Book S 13.3"" Laptop – Intel® Core™ i5-L16G7 Processor - 8GB Memory - 256GB SSD - Mercury Gray",SoldOut,False,2020-07-17
2021-06-07,899.99,899.99,ASUS - ExpertBook 14”Laptop i5-8265U 8GB 512GB + TPM - Slab Gray,Available,False,2020-07-12
2021-06-07,899.99,899.99,"MSI - 14"" FHD IPS Notebook - Intel Core i5 (10th Gen) i5-10210U - 8GB - NVIDIA GeForce MX330 - 512GB SSD - Carbon Gray",Available,False,2020-06-10
2021-06-07,849.99,849.99,"MSI - Modern 15 A10M-242 15.6"" Notebook - Intel Core i5 (10th Gen) i5-10210U - 8GB - Interl UHD - 512GB SSD - Black",SoldOut,False,2020-06-10
2021-06-07,799.99,799.99,"ASUS - ZenBook - 13"" Ultra-Slim FHD Laptop - Intel Core i5-1035G1 - 8GB 256GB - Pine Grey",Available,False,2020-07-20
2021-06-07,629.0,629.0,"Acer - Chromebook Spin 713 2-in-1 13.5"" 2K VertiView 3:2 Touch - Intel i5-10210U - 8GB Memory - 128GB SSD – Steel Gray",Available,False,2020-06-14
2021-06-07,2359.0,2359.0,"HP - Elite Dragonfly Notebook PC - 13.3"" Display - 16 GB RAM - 1 TB SSD",SoldOut,False,2020-06-15
2021-06-07,999.99,999.99,"MacBook Air 13.3"" Laptop - Apple M1 chip - 8GB Memory - 256GB SSD (Latest Model) - Silver",Available,False,2020-11-10
2021-06-07,1249.99,1249.99,"MacBook Air 13.3"" Laptop - Apple M1 chip - 8GB Memory - 512GB SSD (Latest Model) - Silver",Available,False,2020-11-10
2021-06-07,999.99,999.99,"MacBook Air 13.3"" Laptop - Apple M1 chip - 8GB Memory - 256GB SSD (Latest Model) - Gold",Available,False,2020-11-10
2021-06-07,1249.99,1249.99,"MacBook Air 13.3"" Laptop - Apple M1 chip - 8GB Memory - 512GB SSD (Latest Model) - Gold",Available,False,2020-11-10
2021-06-07,1299.99,1199.99,"MacBook Pro 13.3"" Laptop - Apple M1 chip - 8GB Memory - 256GB SSD (Latest Model) - Space Gray",Available,True,2020-11-10
2021-06-07,1299.99,1199.99,"MacBook Pro 13.3"" Laptop - Apple M1 chip - 8GB Memory - 256GB SSD (Latest Model) - Silver",Available,True,2020-11-10
2021-06-07,1499.99,1399.99,"MacBook Pro 13.3"" Laptop - Apple M1 chip - 8GB Memory - 512GB SSD (Latest Model) - Space Gray",Available,True,2020-11-10
2021-06-07,1499.99,1399.99,"MacBook Pro 13.3"" Laptop - Apple M1 chip - 8GB Memory - 512GB SSD (Latest Model) - Silver",Available,True,2020-11-10
2021-06-07,299.99,219.99,"Kano PC - 11.6"" Kids Touch-Screen Laptop & Tablet - 1.10 GhZ Processor - Windows 10 - 4GB Memory - 64GB Storage - Black",Available,True,2020-06-15
2021-06-07,199.0,169.0,"Lenovo - Chromebook 3 11"" Chromebook - AMD A6 - 4GB Memory - 32GB eMMC Flash Memory - Onyx Black",Available,True,2020-09-23
2021-06-07,279.0,223.99,"Lenovo - Chromebook Flex 3 11"" MTK 2-in-1 11.6"" Touch Screen Chromebook - MediaTek MT8173C - 4GB Memory - 32GB eMMC Flash Memory - Platinum Grey",Available,True,2020-10-04
2021-06-07,869.99,869.99,"Dell - Latitude 3410 14"" Laptop - i5-10210U - 8GB Memory - Intel UHD Graphics - 256GB Solid State Drive",Available,False,2020-12-24
2021-06-07,746.99,746.99,"Dell - Latitude 3000 15.6"" Laptop - Intel Core i5 - 4 GB Memory - 500 GB HDD - Gray",Available,False,2020-12-24
2021-06-07,859.99,859.99,"Dell - Latitude 3510 15.6"" Notebook - Intel Core i5 10210U - 8 GB RAM - Intel UHD - 256 GB SSD",Available,False,2021-01-26
2021-06-07,949.99,949.99,"Dell - Latitude 3000 14"" Laptop - Intel Core i5 - 8 GB Memory - 256 GB SSD - Gray",Available,False,2020-12-24
2021-06-07,969.99,969.99,"Lenovo - 15.6"" ThinkPad L15 Gen 1 Laptop - 8GB Memory - Intel Core i5 - 256GB Hard Drive",SoldOut,False,2020-08-26
2021-06-07,746.99,746.99,"Dell - Latitude 3000 15.6"" Laptop - Intel Core i5 - 8 GB Memory - 500 GB HDD - Gray",Available,False,2020-12-24
2021-06-07,2099.99,2099.99,"Dell - Latitude 7000 14"" Laptop - Intel Core i7 - 16 GB Memory - 512 GB SSD - Aluminum Titan Gray",SoldOut,False,2021-01-26
2021-06-07,1349.99,1349.99,"Dell - Latitude 5000 15.6"" Laptop - Intel Core i5 - 8 GB Memory - 256 GB SSD - Gray",Available,False,2020-12-24
2021-06-07,616.99,616.99,"Dell - Latitude 3000 15.6"" Laptop - Intel Core i3 - 4 GB Memory - 500 GB HDD - Gray",Available,False,2020-12-24
2021-06-07,464.0,464.0,HP - ProBook x360 11 G5 EE Notebook - 4 GB Memory - 64 GB eMMC Storage,Available,False,2021-01-20
2021-06-07,799.99,799.99,"ASUS - Chromebook Flip C436 14"" 2-in-1 Touchscreen FHD Laptop - Intel Core i3-10110U 8GB 128GB Magnesium-Alloy - Silver",Available,False,2020-09-18
2021-06-07,299.99,299.99,"Acer Aspire 3 15.6"" Notebook AMD 3020e 4GB 128GB - Charcoal Black",Available,False,2020-07-27
2021-06-07,379.99,379.99,"ASUS - 15.6"" Laptop AMD Athlon Silver 3050U 8GB 1TB - Slate Grey",SoldOut,False,2020-07-27
2021-06-07,969.0,969.0,"Lenovo - 14"" ThinkBook 14 IIL Laptop - 16GB Memory - Intel Core i7 - 512GB Hard Drive",Available,False,2020-08-26
2021-06-07,859.0,859.0,"Lenovo - 13.3"" ThinkPad L13 Laptop, Silver",Available,False,2020-11-16
2021-06-07,1009.99,1009.99,"Dell - Latitude 3000 3510 15.6"" Notebook Full HD - Intel(10th Gen) i7-10510U Quad-core - 8 GB RAM - Intel UHD - 256 GB SSD",Available,False,2021-01-26
2021-06-07,919.99,919.99,"Lenovo - 14"" ThinkPad L14 Gen 1 Laptop - 8GB Memory - AMD Ryzen 5 PRO - 256GB Hard Drive",Available,False,2020-08-26
2021-06-07,1769.0,1769.0,HP - EliteBook 840 G7 Notebook - 16 GB Memory - 512 GB SSD,SoldOut,False,2021-01-20
2021-06-07,1769.0,1769.0,HP - EliteBook 850 G7 Notebook - 16 GB Memory - 512 GB SSD,SoldOut,False,2021-01-20
2021-06-07,2095.99,2095.99,"Dell - Latitude 5000 15.6"" Laptop - Intel Core i7 - 16 GB Memory - 512 GB SSD - Gray",SoldOut,False,2020-12-24
2021-06-07,249.0,249.0,"ASUS - 14.0"" Chromebook - Intel Celeron N3350 - 4GB Memory  - 32GB eMMC - Grey",Available,False,2020-08-16
2021-06-07,299.99,299.99,"ASUS - 14.0"" Laptop - Intel Celeron N4020 - 4GB Memory - 128GB eMMC - Blue",Available,False,2020-11-18
2021-06-07,219.99,219.99,"HP - 14"" Laptop - Intel Celeron - 4GB Memory - 64GB eMMC - Jet Black",SoldOut,False,2020-09-27
2021-06-07,219.99,219.99,"HP - 14"" Laptop - Intel Celeron - 4GB Memory - 64GB eMMC - Snowflake white",Available,False,2020-09-06
2021-06-07,1659.0,1659.0,"Lenovo - 15.6"" ThinkPad P15s Gen 1 Laptop, Black",Available,False,2020-11-16
2021-06-07,799.99,799.99,"ASUS - Vivobook 17.3"" Laptop - AMD Ryzen 7 - 12GB Memory - AMD Radeon Vega 10 - 512GB SSD - Silver",Available,False,2020-11-17
2021-06-07,1729.99,1529.99,"Lenovo - Yoga 9i 14 2-in-1 14"" Touch-Screen Laptop - Intel Evo Platform Core i7 - 16GB Memory - 512GB SSD - Shadow Black",Available,True,2020-10-14
2021-06-07,799.99,799.99,"Lenovo - IdeaPad S340 15"" Touch-Screen Laptop - AMD Ryzen 7 3700U - 12GB Memory - 512GB Solid State Drive - Abyss Blue",Available,False,2020-09-23
2021-06-07,1049.99,899.99,"Lenovo - Yoga 7i 2-in-1 14"" Touch Screen Laptop - Intel Evo Platform Core i7 - 12GB Memory - 512GB Solid State Drive - Slate Grey",Available,True,2020-10-14
2021-06-07,829.99,829.99,"Lenovo - Yoga 7i 2-in-1 15.6"" Touch Screen Laptop - Intel Core i5 - 8GB Memory - 256GB Solid State Drive - Slate Grey",Available,False,2020-10-14
2021-06-07,1399.99,1199.99,"Lenovo - Yoga 9i 14 2-in-1 14"" Touch-Screen Laptop - Intel Evo Platform Core i7 - 16GB Memory - 512GB SSD - Mica",Available,True,2020-09-30
2021-06-07,929.99,799.99,"Lenovo - Yoga 7i 2-in-1 14"" Touch Screen Laptop - Intel Evo Platform Core i5 - 12GB Memory - 512GB Solid State Drive - Dark Moss",Available,True,2020-10-14
2021-06-07,1829.99,1629.99,"Lenovo - Yoga 9i 15"" 2-in-1 Touch-Screen Laptop - Intel Core i7 - 16GB Memory - NVIDIA GeForce GTX 1650Ti - 1TB SSD - Slate Gray",Available,True,2020-10-14
2021-06-07,599.99,449.99,"Lenovo - IdeaPad 3 15"" Touch Screen Laptop - Intel Core i5-1035G1 - 12GB Memory - 256GB SSD - Platinum Grey",Available,True,2020-10-04
2021-06-07,1079.99,1079.99,"Lenovo - Yoga 7i 2-in-1 15.6"" HDR Touch Screen Laptop - Intel Evo Platform Core i7 - 12GB Memory - 512GB Solid State Drive - Dark Moss",Available,False,2020-10-14
2021-06-07,1479.99,1479.99,"Lenovo - 13.3"" ThinkPad X13 Gen 1 Laptop - 8GB Memory - Intel Core i5 - 256GB Hard Drive",Available,False,2020-08-26
2021-06-07,1949.99,1949.99,"Lenovo - 14"" ThinkPad T14s Gen 1 Laptop - 16GB Memory - Intel Core i7 - 512GB Hard Drive",SoldOut,False,2020-08-26
2021-06-07,1519.99,1519.99,"Lenovo - 14"" ThinkPad T14s Gen 1 Laptop - 8GB Memory - Intel Core i5 - 256GB Hard Drive",SoldOut,False,2020-08-26
2021-06-07,1829.99,1829.99,"Lenovo - 14"" ThinkPad T14s Gen 1 Laptop - 16GB Memory - Intel Core i7 - 512GB Hard Drive",SoldOut,False,2020-08-26
2021-06-07,1969.99,1969.99,"Lenovo - 13.3"" ThinkPad X13 Yoga Gen 1 Laptop - 16GB Memory - Intel Core i7 - 512GB Hard Drive",Available,False,2020-08-26
2021-06-07,1549.0,1549.0,"Lenovo - 15.6"" ThinkPad T15 Gen 1 Laptop - 8GB Memory - Intel Core i5 - 256GB Hard Drive",SoldOut,False,2020-08-26
2021-06-07,1639.99,1639.99,"Lenovo - 15.6"" Legion 5 Gaming Laptop - 16GB Memory -Intel Core i7 - 1TB Hard Drive",SoldOut,False,2020-08-26
2021-06-07,3099.99,3099.99,"Lenovo - 15.6"" Legion 7 Gaming Laptop - 32GB Memory - Intel Core i9 - 1TB Hard Drive",SoldOut,False,2020-08-26
2021-06-07,1674.0,1674.0,"Lenovo - 14"" ThinkPad X1 Yoga Laptop - 8GB Memory - Intel Core i5 - 256GB Hard Drive",Available,False,2020-08-26
2021-06-07,1699.0,1699.0,"Lenovo - 14"" ThinkPad X1 Gen 8 Laptop - 8GB Memory - Intel Core i5 - 256GB Hard Drive",SoldOut,False,2020-08-26
2021-06-07,1469.99,1469.99,"Lenovo - 14"" ThinkPad T14 Gen 1 Laptop - 8GB Memory -Intel Core i5 - 256GB Hard Drive",Available,False,2020-08-26
2021-06-07,1369.0,1369.0,"Lenovo - 14"" ThinkPad T14 Gen 1 Laptop - 8GB Memory -Intel Core i5 - 256GB Hard Drive",SoldOut,False,2020-08-26
2021-06-07,959.0,959.0,"Lenovo - 15.6"" ThinkPad L15 Gen 1 Laptop - 8GB Memory - AMD Ryzen 5 PRO - 256GB Hard Drive",SoldOut,False,2020-08-26
2021-06-07,969.99,969.99,"Lenovo - 14"" ThinkPad L14 Gen 1 Laptop - 8GB Memory - Intel Core i5 -256GB Hard Drive",Available,False,2020-08-26
2021-06-07,1169.0,1169.0,"Lenovo - 14"" ThinkPad X13 Gen 1 Laptop - 8GB Memory - AMD Ryzen PRO - 256GB Hard Drive",Available,False,2020-08-26
2021-06-07,1749.99,1749.99,"Lenovo - 14"" ThinkPad T14s Gen 1 Laptop - 16GB Memory - Intel Core i5 - 512GB Hard Drive",SoldOut,False,2020-08-26
2021-06-07,1829.0,1829.0,"Lenovo - 15.6"" ThinkPad P15s Gen 1 Laptop - 16GB Memory - Intel Core i7 - 512GB Hard Drive",Available,False,2020-08-26
2021-06-07,1649.99,1649.99,"Lenovo - 14"" ThinkPad T14s Gen 1 Laptop - 8GB Memory - Intel Core i7 - 256GB Hard Drive",SoldOut,False,2020-08-26
2021-06-07,729.99,729.99,"Lenovo Yoga 6 13 2-in-1 13.3"" Touch Screen Laptop - AMD Ryzen 5 - 8GB Memory - 256GB SSD - Abyss Blue Fabric Cover",Available,False,2020-10-12
2021-06-07,929.99,929.99,"Lenovo Yoga 6 13 2-in-1 13.3"" Touch Screen Laptop - AMD Ryzen 7 - 16GB Memory - 512GB SSD - Abyss Blue Fabric Cover",Available,False,2021-03-14
2021-06-07,464.0,464.0,HP - ProBook x360 11 G5 EE Notebook - 4 GB Memory - 64 GB eMMC Storage,SoldOut,False,2021-01-20
2021-06-07,219.99,219.99,"HP - 14"" Laptop - Intel Celeron - 4GB Memory - 64GB eMMC - Pale Gold",Available,False,2020-09-27
2021-06-07,1199.99,1079.99,"MSI - Prestige14EVO012 14"" Laptop - Intel® Evo™ Platform - Intel Core i7 - 16GB Memory - 1TB SSD - Carbon Gray",Available,True,2020-10-01
2021-06-07,999.99,999.99,"MSI - Modern 15.6"" Laptop - Intel Core i7 - 16GB Memory - 512GB SSD - Carbon Gray",Available,False,2020-10-01
2021-06-07,2249.99,2249.99,"Dell - XPS 15.6"" UHD+ Touch Laptop - Intel Core i7 - 16GB Memory - 512GB SSD - NVIDIA GeForce GTX 1650 Ti - White",Available,False,2020-09-20
2021-06-07,1699.99,1699.99,"Dell - XPS 15.6"" FHD+ Laptop - Intel Core i7 - 16GB Memory - 256GB SSD - NVIDIA GeForce GTX 1650 Ti - Silver cover, black interior",Available,False,2020-09-20
2021-06-07,2799.99,2799.99,"Dell - XPS 17"" UHD+ Touch Laptop - Intel Core i7 - 16GB Memory - 1TB SSD - NVIDIA GeForce RTX 2060 6GB - Silver cover, black interior",Available,False,2020-09-20
2021-06-07,264.99,264.99,"ASUS - L410 L410MADB02 14"" Notebook -HD - 1920 x 1080 - Intel Celeron N4020 1.10 GHz - 4 GB RAM - 64 GB Flash Memory",Available,False,2020-09-18
2021-06-07,599.99,599.99,"ASUS - VivoBook Flip Thin and Light 2 in 1  14"" Touchscreen Laptop - Ryzen 5 - 8G - 256G SSD - Bespoke Black",Available,False,2020-08-17
2021-06-07,1379.0,1379.0,HP - EliteBook 840 G7 Notebook - 8 GB Memory - 256 GB SSD,SoldOut,False,2021-01-20
2021-06-07,899.99,899.99,"Dell - Inspiron 2-in-1 14"" Touch-Screen Laptop - Intel Core i7 - 12GB Memory - 512GB SSD - Titan Grey",SoldOut,False,2020-08-28
2021-06-07,1619.99,1619.99,"HP - Spectre x360 2-in-1 15.6"" 4K UHD Touch-Screen Laptop - Intel Core i7 - 16GB Memory - 512GB SSD + 32GB Optane - Nightfall Black",Available,False,2020-10-02
2021-06-07,1719.99,1719.99,"HP - Spectre x360 2-in-1 13.5"" Touchscreen Laptop - Intel Evo Platform - Core i7 - 16GB Memory - 1TB SSD + 32GB Intel Optane - Nightfall Black",Available,False,2020-10-02
2021-06-07,849.99,764.99,"HP - Pavilion x360 2-in-1 14"" Touch-Screen Laptop - Intel Core i5 - 8GB Memory - 512GB SSD + 32GB Optane - Warm Gold",Available,True,2020-10-02
2021-06-07,799.99,799.99,"HP - Pavilion x360 2-in-1 14"" Touch-Screen Laptop - Intel Core i5 - 8GB Memory - 256GB SSD - Warm Gold",Available,False,2020-10-02
2021-06-07,1429.0,1429.0,HP - EliteBook 850 G7 Notebook - 8 GB Memory - 256 GB SSD,SoldOut,False,2021-01-20
2021-06-07,879.99,879.99,"HP - ENVY x360 2-in-1 15.6"" Touch-Screen Laptop - Intel Core i5 - 8GB Memory - 256GB SSD - Natural Silver",Available,False,2020-10-02
2021-06-07,799.99,799.99,Dell - Inspiron 15 3593- 15.6” HD Touch Screen Laptop - Intel Core i7 - 12GB Memory - 512GB SSD - Black,SoldOut,False,2020-09-27
